category,time,headline,description,url,content
SPORTS,,'Like a dream' says dominant Sabalenka after third Madrid title,"""(Getting to six finals) sounds crazy, to be honest... I work hard and I know that if I bring my game and if I fight for every point that I'm capable of that,"" Sabalenka told reporters....",/sports/like-a-dream-says-dominant-sabalenka-after-third-madrid-title-n362093,
,,,,,
,,,,,
,,,,,
SPORTS,,Late goal gives Malawi CHAN victory over South Africa,"Malawi and South Africa are competing for a place in the African Nations Championship tournament between August 2-30 in Kenya, Tanzania and Uganda.Title-holders Senegal are in Group D, the only four-t...",/sports/late-goal-gives-malawi-chan-victory-over-south-africa-n362091,
SPORTS,,Late goal gives Malawi CHAN victory over South Africa,"Malawi and South Africa are competing for a place in the African Nations Championship tournament between August 2-30 in Kenya, Tanzania and Uganda.Title-holders Senegal are in Group D, the only four-t...",/sports/late-goal-gives-malawi-chan-victory-over-south-africa-n362091,
,,,,,
,,,,,
,,,,,
SPORTS,,Departed BFK supremo Otula celebrated as Thunder edge Phenoms in memorial match,"“He was a gentle giant, big but very soft spoken and a good supporter of our programs. He was very critical to the great work done in the last eight years in terms of bringing  the sport to what...",/sports/departed-bfk-supremo-otula-celebrated-as-thunder-edge-phenoms-in-memorial-match-n362099,
SPORTS,,Departed BFK supremo Otula celebrated as Thunder edge Phenoms in memorial match,"“He was a gentle giant, big but very soft spoken and a good supporter of our programs. He was very critical to the great work done in the last eight years in terms of bringing  the sport to what...",/sports/departed-bfk-supremo-otula-celebrated-as-thunder-edge-phenoms-in-memorial-match-n362099,
,,,,,
,,,,,
,,,,,
NEWS,,"UDA calls for unity, restraint after ODM links State to MP Charles Were’s killing","In a strongly worded statant released on Saturday, UDA leadership in Homa Bay County dismissed the ODM leaders’ allegations as inflammatory and called on political leaders to exercise restraint as inv...",/news/uda-calls-for-unity-restraint-after-odm-links-state-to-mp-charles-weres-killing-n362098,
NEWS,,"UDA calls for unity, restraint after ODM links State to MP Charles Were’s killing","In a strongly worded statant released on Saturday, UDA leadership in Homa Bay County dismissed the ODM leaders’ allegations as inflammatory and called on political leaders to exercise restraint as inv...",/news/uda-calls-for-unity-restraint-after-odm-links-state-to-mp-charles-weres-killing-n362098,
,,,,,
,,,,,
,,,,,
SPORTS,,Nuggets rout Clippers to advance in NBA playoffs,"""Everybody came to play,"" said Nuggets guard Jamal Murray, who scored 16 points.""Everybody was ready, the home crowd was into it and we were able to get the job done.""",/sports/nuggets-rout-clippers-to-advance-in-nba-playoffs-n362090,
SPORTS,,Nuggets rout Clippers to advance in NBA playoffs,"""Everybody came to play,"" said Nuggets guard Jamal Murray, who scored 16 points.""Everybody was ready, the home crowd was into it and we were able to get the job done.""",/sports/nuggets-rout-clippers-to-advance-in-nba-playoffs-n362090,
,,,,,
,,,,,
,,,,,
NEWS,,"ODM members blame state for MP Were’s murder, threaten to exit broad-based gov’t",Kaluma argued that the future of the broad-based government arrangements will rely on how the government handle the murder of  Were.,/news/odm-members-blame-state-for-mp-weres-murder-threaten-to-exit-broad-based-govt-n362096,
NEWS,,"ODM members blame state for MP Were’s murder, threaten to exit broad-based gov’t",Kaluma argued that the future of the broad-based government arrangements will rely on how the government handle the murder of  Were.,/news/odm-members-blame-state-for-mp-weres-murder-threaten-to-exit-broad-based-govt-n362096,
,,,,,
,,,,,
,,,,,
NEWS,,Achani leads livestock drive to boost milk production in Kwale county,"The livestock distribution, supported by the World Bank through the Kenya Marine Fisheries and Socio-Economic Development (KEMSFED) project, is part of a broader strategy to improve milk production an...",/news/achani-leads-livestock-drive-to-boost-milk-production-in-kwale-county-n361018,
NEWS,,Achani leads livestock drive to boost milk production in Kwale county,"The livestock distribution, supported by the World Bank through the Kenya Marine Fisheries and Socio-Economic Development (KEMSFED) project, is part of a broader strategy to improve milk production an...",/news/achani-leads-livestock-drive-to-boost-milk-production-in-kwale-county-n361018,
,,,,,
,,,,,
,,,,,
NEWS,,PS Omollo warns against political violence amid probe into MP Were’s murder,The PS warned politicians in Homa Bay County against perpetrating political violence.,/news/ps-omollo-warns-against-political-violence-amid-probe-into-mp-weres-murder-n362092,
NEWS,,PS Omollo warns against political violence amid probe into MP Were’s murder,The PS warned politicians in Homa Bay County against perpetrating political violence.,/news/ps-omollo-warns-against-political-violence-amid-probe-into-mp-weres-murder-n362092,
,,,,,
,,,,,
,,,,,
NEWS,,Maldives president holds record 15-hour press conference,"Muizzu, 46, began the marathon press conference at 10:00 am (0500 GMT) on Saturday, and it continued for 14 hours and 54 minutes with brief pauses for prayers, his office said in a statement....",/news/maldives-president-holds-record-15-hour-press-conference-n362089,
NEWS,,Maldives president holds record 15-hour press conference,"Muizzu, 46, began the marathon press conference at 10:00 am (0500 GMT) on Saturday, and it continued for 14 hours and 54 minutes with brief pauses for prayers, his office said in a statement....",/news/maldives-president-holds-record-15-hour-press-conference-n362089,
,,,,,
,,,,,
,,,,,
SPORTS,,Ancelotti says he will reveal future plans at end of season,"""It will be a fantastic goodbye, because I have a lot of affection for the club and it does for me too, I will never fight or argue with the club,"" said the veteran coach....",/sports/ancelotti-says-he-will-reveal-future-plans-at-end-of-season-n362082,
SPORTS,,Ancelotti says he will reveal future plans at end of season,"""It will be a fantastic goodbye, because I have a lot of affection for the club and it does for me too, I will never fight or argue with the club,"" said the veteran coach....",/sports/ancelotti-says-he-will-reveal-future-plans-at-end-of-season-n362082,
,,,,,
,,,,,
,,,,,
NEWS,,Sexual abuse of nuns: one of the Catholic Church's last taboos,"Victims' associations say the Vatican has not done enough, particularly by refusing to remove confessional secrecy.",/news/sexual-abuse-of-nuns-one-of-the-catholic-churchs-last-taboos-n362088,
NEWS,,Sexual abuse of nuns: one of the Catholic Church's last taboos,"Victims' associations say the Vatican has not done enough, particularly by refusing to remove confessional secrecy.",/news/sexual-abuse-of-nuns-one-of-the-catholic-churchs-last-taboos-n362088,
,,,,,
,,,,,
,,,,,
NEWS,,Drone strike hits Port Sudan airport: official,"Army spokesman, Nabil Abdullah, said the RSF launched several ""suicide drones"" at the coastal city, targeting the airport as well as ""a goods warehouse and some civilian facilities in the city of Port...",/news/drone-strike-hits-port-sudan-airport-official-n362087,
NEWS,,Drone strike hits Port Sudan airport: official,"Army spokesman, Nabil Abdullah, said the RSF launched several ""suicide drones"" at the coastal city, targeting the airport as well as ""a goods warehouse and some civilian facilities in the city of Port...",/news/drone-strike-hits-port-sudan-airport-official-n362087,
,,,,,
,,,,,
,,,,,
NEWS,,"In Congo, M23 rebels’ latest fight is to revive the economy","Virtually all banks are closed. Currency shortages abound. With supply chains disrupted, prices of some staples have jumped.",/news/in-congo-m23-rebels-latest-fight-is-to-revive-the-economy-n362086,
NEWS,,"In Congo, M23 rebels’ latest fight is to revive the economy","Virtually all banks are closed. Currency shortages abound. With supply chains disrupted, prices of some staples have jumped.",/news/in-congo-m23-rebels-latest-fight-is-to-revive-the-economy-n362086,
,,,,,
,,,,,
,,,,,
NEWS,,"Trump posts AI-generated photo of himself as pope, drawing internet outrage","The image shows an unsmiling Trump seated in an ornate chair, dressed in white papal vestments and headdress, with right forefinger raised.",/news/trump-posts-ai-generated-photo-of-himself-as-pope-drawing-internet-outrage-n362084,
NEWS,,"Trump posts AI-generated photo of himself as pope, drawing internet outrage","The image shows an unsmiling Trump seated in an ornate chair, dressed in white papal vestments and headdress, with right forefinger raised.",/news/trump-posts-ai-generated-photo-of-himself-as-pope-drawing-internet-outrage-n362084,
,,,,,
,,,,,
,,,,,
SPORTS,,Over one million people sign up for 2026 London Marathon,"According to organisers, the 2025 race raised over £75 million ($99.5 million) for charities, with participants fundraising for various causes.",/sports/over-one-million-people-sign-up-for-2026-london-marathon-n362081,
SPORTS,,Over one million people sign up for 2026 London Marathon,"According to organisers, the 2025 race raised over £75 million ($99.5 million) for charities, with participants fundraising for various causes.",/sports/over-one-million-people-sign-up-for-2026-london-marathon-n362081,
,,,,,
,,,,,
,,,,,
NEWS,,Former Tunisian PM Larayedh jailed for 34-years over Syria jihadist case,"Larayedh, who served as prime minister from 2013 to 2014, is a senior figure in Ennahda, an Islamist party that has been a main opponent of President Kais Saied.",/news/former-tunisian-pm-larayedh-jailed-for-34-years-over-syria-jihadist-case-n362074,
NEWS,,Former Tunisian PM Larayedh jailed for 34-years over Syria jihadist case,"Larayedh, who served as prime minister from 2013 to 2014, is a senior figure in Ennahda, an Islamist party that has been a main opponent of President Kais Saied.",/news/former-tunisian-pm-larayedh-jailed-for-34-years-over-syria-jihadist-case-n362074,
,,,,,
,,,,,
,,,,,
SPORTS,,Daykin & Destro conquer inaugural Equatorial Classic Rally in style,"Rounding out the podium was Jonathan Somen and navigator Richard Heckle in a Ford Escort MK2, who posted a solid performance to finish in 07:59:11.0.",/sports/daykin-destro-conquer-inaugural-equatorial-classic-rally-in-style-n362083,
SPORTS,,Daykin & Destro conquer inaugural Equatorial Classic Rally in style,"Rounding out the podium was Jonathan Somen and navigator Richard Heckle in a Ford Escort MK2, who posted a solid performance to finish in 07:59:11.0.",/sports/daykin-destro-conquer-inaugural-equatorial-classic-rally-in-style-n362083,
,,,,,
,,,,,
,,,,,
NEWS,,South African court convicts mother of trafficking her 6-year-old daughter,"Joshlin Smith, then 6, disappeared from her home in the small town of Middelpos, Saldanha Bay, in Western Cape province on February 19, 2024 and a nationwide search began. She has not been found....",/news/south-african-court-convicts-mother-of-trafficking-her-6-year-old-daughter-n362073,
NEWS,,South African court convicts mother of trafficking her 6-year-old daughter,"Joshlin Smith, then 6, disappeared from her home in the small town of Middelpos, Saldanha Bay, in Western Cape province on February 19, 2024 and a nationwide search began. She has not been found....",/news/south-african-court-convicts-mother-of-trafficking-her-6-year-old-daughter-n362073,
,,,,,
,,,,,
,,,,,
NEWS,,Pakistan tests missile weapons system amid India standoff,"Pakistan's military said Saturday it conducted a ""successful training launch of the Abdali Weapon System"", a surface-to-surface missile with a range of 450 kilometres (279 miles).",/news/pakistan-tests-missile-weapons-system-amid-india-standoff-n362072,
NEWS,,Pakistan tests missile weapons system amid India standoff,"Pakistan's military said Saturday it conducted a ""successful training launch of the Abdali Weapon System"", a surface-to-surface missile with a range of 450 kilometres (279 miles).",/news/pakistan-tests-missile-weapons-system-amid-india-standoff-n362072,
,,,,,
,,,,,
,,,,,
NEWS,,Elon Musk's dreams for Starbase city in Texas hang on vote,There's little doubt over the outcome of the ballot that will likely name a senior SpaceX representative as mayor of the new settlement.,/news/elon-musks-dreams-for-starbase-city-in-texas-hang-on-vote-n362071,
